Unnamed: 0,id,permit_,permit_type,application_start_date,issue_date,street_number,street_name,work_type,work_description,subtotal_waived,total_fee,census_tract,ward,xcoordinate,ycoordinate,issue_year,issue_month,issue_day,is_solar,is_flood,is_green
345045,2553355,100536183,PERMIT - NEW CONSTRUCTION,2014-04-16T00:00:00.000,2014-04-16T00:00:00.000,601.0,JACKSON BLVD,,"15 STORY, 190 UNIT (INCLUDES 66 UNITS ARE EFFICIENCY UNITS AND 124 DWELLING UNITS) APARTMENT BUILDING WITH 33 PARKING SPACES. PROJECT INCLUDES: GROUND FLOOR RETAIL, ACCESSORY PARKING, RESIDENTIAL AMENITY SPACES AND OTHER RELATED ANCILLARY SPACES. FOUNDATION UNDER PERMIT #100523318. LEED CERTIFIED AND GREEN ROOF",0.0,113278.8,281900.0,2.0,1172356.6539344406,1898849.4819077435,2014,04,16,0,0,1
346326,2556169,B100537741,PERMIT – EXPRESS PERMIT PROGRAM,2014-04-25T00:00:00.000,2014-04-26T00:00:00.000,600.0,FEDERAL ST,Electrical Work,EXTEND (1) 48VDC CIRCUITS FROM EXISTING 1200A 48VDC DISTRIBUTION PLANT,0.0,100.0,320500.0,4.0,1175851.6336919176,1897632.86168845,2014,04,26,0,0,1
346329,2556177,100537744,PERMIT - NEW CONSTRUCTION,2014-04-25T00:00:00.000,2014-04-25T00:00:00.000,845.0,STATE ST,,NEW CONSTRUCTION; 35 STORIES WITH GREEN ROOF- 845 NORTH STATE STREET,0.0,78907.0,81201.0,42.0,1176250.9641189775,1906205.3683459244,2014,04,25,0,0,1
346540,2556636,100538023,PERMIT - RENOVATION/ALTERATION,2014-04-28T00:00:00.000,2014-04-28T00:00:00.000,10000.0,OHARE ST,,"REMOVAL AND REPLACEMENT OF 391,841 SF ROOF SYSTEM ON O'HARE AIRPORT INTERNATIONAL TERMINAL 5 TO INCLUDE 2,012 SF OF MODULAR GREEN ROOF TRAYS. NO ELECTRICAL WORK. NO PLUMBING WORK.",0.0,28872.72,980000.0,41.0,,,2014,04,28,0,0,1
347573,2558619,100539231,PERMIT - RENOVATION/ALTERATION,2014-07-23T00:00:00.000,2014-09-22T00:00:00.000,77.0,ELM ST,,REPLACE EXISTING ENTRY STAIRS WITH NEW ENTRY STEPS AND STOOP TO FIRST LEVEL AND TENANT ENTRY AT GARDEN LEVEL. NEW ENTRY GATES AND FENCE ALONG FRONT PROPERTY LINE. NEW FENCED PLANTING BED AT SIDEWALK IN RIGHT-OF-WAY. NEW REAR STEEL FRAMED TERRACE AND STAIRS DOWN TO GRADE,0.0,550.0,81202.0,42.0,1176876.7261164794,1908081.3727105388,2014,09,22,0,0,1
347912,2559286,B100539633,PERMIT – EXPRESS PERMIT PROGRAM,2014-05-07T00:00:00.000,2014-05-07T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,REQUIRED PM ON ELECTRICAL EQUIPMENT IN THE CHOCOLATE PLANT; - WIRE TEMPORARY POWER FOR MOLDING ROOM TEST TEMPERATURE TEMPERING UNIT;,0.0,250.0,243600.0,27.0,1172231.085536217,1902955.411466567,2014,05,07,0,0,1
349034,2561738,100541012,PERMIT - NEW CONSTRUCTION,2014-05-15T00:00:00.000,2014-05-22T00:00:00.000,11630.0,MARSHFIELD AVE,,BUILDING K - ERECT SINGLE STORY RETAIL BUILDING WITHIN EXISTING SHOPPING CENTER/STRIP MALL. *****1720 SF GREEN ROOF *****,0.0,1159.0,750500.0,34.0,1167434.677336376,1827459.516698871,2014,05,22,0,0,1
349108,2561942,100541103,PERMIT - NEW CONSTRUCTION,2014-05-16T00:00:00.000,2014-05-16T00:00:00.000,355.0,ERIE ST,,"NEW 26 STORY, 242 BED REHABILITATION HOSPITAL WITH 680 OFF STREET PARKING SPACES -  FULL BUILDING PERMIT. 19,724 SF GREEN ROOF",0.0,290208.6,81401.0,42.0,1178960.4478820532,1904823.6718080523,2014,05,16,0,0,1
350397,2564720,100542679,PERMIT - NEW CONSTRUCTION,2014-05-28T00:00:00.000,2014-05-28T00:00:00.000,11710.0,MARSHFIELD AVE,,"MARSHFIELD PLAZA BUILDING J - ERECT NEW SINGLE STORY RETAIL BUILDING AND ASSOCIATED SITE WORK. LEED CERTIFIED. 1,720 SF GREEN ROOF",0.0,739.0,750500.0,34.0,1167472.0267739457,1827047.6226250264,2014,05,28,0,0,1
350911,2565741,100543280,PERMIT - EASY PERMIT PROCESS,2014-05-30T00:00:00.000,2014-05-30T00:00:00.000,4852.0,COTTAGE GROVE AVE,,REPAIR/REPLACE PARAPET WALL AND COPING STONES. ENCLOSE HEATING PLANT ROOM WITH FIRE-RATED DRYWALL,0.0,450.0,843600.0,4.0,1182373.3252106362,1872790.2382140264,2014,05,30,0,0,1
351872,2567768,B100544457,PERMIT – EXPRESS PERMIT PROGRAM,2014-06-06T00:00:00.000,2014-06-06T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,MONTHLY PM ON ELECTRICAL EQUIPMENT INSIDE THE CHOCOLATE FACTORY PLANT;,0.0,200.0,243600.0,27.0,1172231.085536217,1902955.411466567,2014,06,06,0,0,1
354130,2572690,B100547164,PERMIT – EXPRESS PERMIT PROGRAM,2014-06-24T00:00:00.000,2014-06-24T00:00:00.000,55.0,ONTARIO ST,Electrical Work,PIPE AND WIRE EXTERIOR OUTLETS IN PLANTER BOXES,0.0,100.0,81500.0,42.0,1176857.3740723738,1904464.813147678,2014,06,24,0,0,1
354293,2573051,100547373,PERMIT - RENOVATION/ALTERATION,2014-06-25T00:00:00.000,2014-06-26T00:00:00.000,4545.0,RACINE AVE,,CUT NEW OPENINGS (8 X 8 ) NORTH WALL NON LOAD BEARING WALL IN EXISTING FOOD PROCESSING PLANT PER PLANS,0.0,375.0,842600.0,11.0,1169157.6684126644,1874480.643779205,2014,06,26,0,0,1
354617,2573714,100547739,PERMIT - NEW CONSTRUCTION,2014-06-26T00:00:00.000,2014-06-26T00:00:00.000,201.0,GARLAND CT,,"FOUNDATION ONLY PERMIT FOR FUTURE 42 STORY RESIDENTIAL APARTMENT BUILDING (402 UNITS) WITH RETAIL ON THE 1ST & 2ND FLOORS,  PARKING ON THE LOWER LEVEL AND FLOORS 3 - 5 AND ASSOCIATED SITE WORK.  LEED SILVER (TIER I) W/ GREEN ROOF. DEEP FOUNDATIONS AND ERS. STRUCTURAL PEER REVIEW",0.0,2520.44,320100.0,42.0,1177096.8735826027,1901768.3318255036,2014,06,26,0,0,1
354940,2574432,B100548155,PERMIT – EXPRESS PERMIT PROGRAM,2014-06-30T00:00:00.000,2014-07-01T00:00:00.000,600.0,FEDERAL ST,Electrical Work,INSTALL CIRCUITS FOR DC POWER PLANT; JOB #635131 (ZAYO-CLEVELAND),0.0,450.0,320500.0,4.0,1175851.6336919176,1897632.86168845,2014,07,01,0,0,1
356157,2577069,100549665,PERMIT - NEW CONSTRUCTION,2014-08-26T00:00:00.000,2014-12-11T00:00:00.000,2958.0,KILBOURN AVE,,NEW CONSTRUCTION OF A PROCESS WATER PRETREATMENT SYSTEM PLANT AS PER PLANS,0.0,1575.0,3018.0,22.0,,,2014,12,11,0,0,1
356633,2578047,B100550263,PERMIT – EXPRESS PERMIT PROGRAM,2014-07-15T00:00:00.000,2014-07-15T00:00:00.000,2301.0,LAKE SHORE DR,Monthly Maintenance Permit,INSTALL AND REMOVE TEMPORARY POWER FOR THE ICOI SUMMER IMPLANT SYMPOSIUM AT MCCORMICK PLACE S100  AUGUST 19 - 23   PROJECT # 071600206,0.0,400.0,,,1180538.4623956713,1889157.101749919,2014,07,15,0,0,1
357748,2580373,100551602,PERMIT - RENOVATION/ALTERATION,2015-01-27T00:00:00.000,2015-01-27T00:00:00.000,3301.0,ASHLAND AVE,,LANDSCAPE ONLY REVIEW FOR RAISED PLANTERS AS PER PLANSORIGINAL LANDSCAPE APPROVED UNDER PERMIT 100526969,0.0,375.0,62400.0,44.0,1165107.7612813257,1921999.4869139092,2015,01,27,0,0,1
359328,2583529,100553527,PERMIT - EASY PERMIT PROCESS,2014-08-01T00:00:00.000,2014-08-01T00:00:00.000,630.0,FRANKLIN ST,,"EAST ELEVATION 4TH FLOOR TERRACE ONLY, REPAIR/REPLACE CRACKED PLANTER BOX 5 SQ. FT., REPAIR/REPLACE CONCRETE 5 SQ.FT., REPAIR/REPLACE INSTALL STAINLESS STEEL EXPANSION BOLTS HILTI KWIK BOLT 3 PLANTER BOX 70 ANCHORS, REPAIR/REPLACE SEAL JOINT 100 FEET, REPAIR/REPLACE TERRACE FLOOR/WALLS INSTALL 40-MIL DELF-ADHERING MEMBRANE 200 SQ.FT., REPAIR/REPLACE INSTALL WATERPROFING MEMBRANE 750 SQ. FT., REPAIR/ REPLACE WEEP HOLES 70, REPAIR/ REPLACE AND WEEP HOLES 200, ONLY",0.0,325.0,81800.0,42.0,1174175.881402817,1904446.0996624092,2014,08,01,0,0,1
360776,2586506,100555273,PERMIT - NEW CONSTRUCTION,2014-08-13T00:00:00.000,2014-08-13T00:00:00.000,1241.0,JACKSON BLVD,,"NEW CONSTRUCTION - ERECT NEW 4-STORY RESIDENTIAL BUILDING - 42 DWELLING UNITS WITH 56 PARKING SPACES AT THE GROUND LEVEL, TYPE III-B CONSTRUCTION AS PER PLANS.  1241 W JACKSON BLVD. *** GREEN ROOF AREA= 9,385 SF ***",16584.0,42976.0,833100.0,2.0,1167989.6075025771,1898729.124100857,2014,08,13,0,0,1
360777,2586507,100555274,PERMIT - NEW CONSTRUCTION,2014-08-13T00:00:00.000,2014-08-14T00:00:00.000,1245.0,JACKSON BLVD,,"NEW CONSTRUCTION - ERECT NEW 4-STORY RESIDENTIAL BUILDING - 51 DWELLING UNITS WITH 67 PARKING SPACES GROUND LEVEL GARAGE AS PER PLANS. 1245 W JACKSON BLVD. *** GREEN ROOF AREA= 10,799 SQ.FT. ***",0.0,46853.0,833100.0,2.0,1167948.513852961,1898727.8328270973,2014,08,14,0,0,1
361055,2587167,100555609,PERMIT - RENOVATION/ALTERATION,2014-08-14T00:00:00.000,2014-08-28T00:00:00.000,7415.0,WASHTENAW AVE,,"INSTALL A 3.48' TALL MASONRY WALL INCLUDING TWO CONC.PLANTERS AT THE SAME HEIGHT AND REPLACE A 2'0"" CONC. LANDING & STAIRS WITH AN AWNING PROJECT 3.0'FROM THE EXISTING SINGLE FAMILY RESIDENCE BUILDING PER PLANS",0.0,200.0,20200.0,50.0,1157133.4750273433,1949148.8641754368,2014,08,28,0,0,1
362375,2589749,B100557192,PERMIT – EXPRESS PERMIT PROGRAM,2014-08-28T00:00:00.000,2014-08-28T00:00:00.000,3300.0,CHELTENHAM DR,Electrical Work,TEMPORARY SERVICE TO JOBSITE TRAILRES..... FILTRATION PLANT,0.0,100.0,431400.0,7.0,1199275.56960979,1854242.3992597167,2014,08,28,0,0,1
363726,2592545,100558813,PERMIT - NEW CONSTRUCTION,2014-09-04T00:00:00.000,2014-09-10T00:00:00.000,2100.0,WENTWORTH AVE,,"FULL BUILDING BUILD-OUT PHASE OF 2 STORY PUBLIC LIBRARY AS PER PLANS. LEED GOLD. (GREEN ROOF 3,800 SF)",5770.0,5770.0,841100.0,25.0,1175328.113634623,1890212.0646975888,2014,09,10,0,0,1
363811,2592704,100558903,PERMIT - RENOVATION/ALTERATION,2014-09-04T00:00:00.000,2014-09-09T00:00:00.000,68.0,WACKER PL,,"CONVERT EXISTING 15-STORY HISTORIC OFFICE BUILDING INTO A 143-KEY HOTEL WITH PARTIAL  1,315 SF GREEN ROOF. ALL WORK AS PER PLANS.",0.0,24925.2,320100.0,42.0,1177049.3772047183,1902180.1243506065,2014,09,09,0,0,1
